event,start_s,end_s,duration_s,peak_db,rms_db,attack_time_s,median_f0_hz,pitch_step_count,max_pitch_step_hz,possible_polyphony,auto_verdict,rationale,suggested_annotation,candidate_score
65,33.52961451247165,33.866303854875284,0.33668934240362813,-10.274324443014349,-19.211390925152717,0.0,69.01408450704226,0,0.0,True,Review,possible polyphony,"Review candidate: duration and level are favorable, but audition remains required.",0.7605674131662283
29,17.04344671201814,17.345306122448978,0.301859410430839,-17.445869386800233,-32.96968000441913,0.034829931972789115,250.5681818181818,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.7591551636841781
300,155.09768707482993,155.31827664399094,0.22058956916099773,-13.230169781584557,-29.770286718858948,0.034829931972789115,163.0319803198032,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.7557550721837736
539,262.69895691609975,263.08208616780047,0.3831292517006803,-17.854359395899976,-27.803628291812107,0.011609977324263039,86.47058823529412,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.7486808940979358
10,4.527891156462585,4.934240362811791,0.40634920634920635,-15.662732149769509,-25.35945063939827,0.034829931972789115,116.5127528583993,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.7485990337863268
277,145.8445351473923,146.20444444444445,0.3599092970521542,-16.217409705268373,-28.36777926000157,0.046439909297052155,188.46153846153845,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.7477989039980942
60,31.265668934240363,31.660408163265306,0.3947392290249433,-14.470977099002933,-27.89115504947375,0.034829931972789115,196.875,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.7468095175175008
519,255.08281179138322,255.51238095238097,0.4295691609977324,-14.387230125580988,-25.758858090570445,0.023219954648526078,115.74803149606299,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.7457500021922272
502,247.91945578231292,248.2677551020408,0.34829931972789113,-10.628359093770749,-19.007807105255047,0.0,64.80532521378595,0,0.0,True,Review,possible polyphony,"Review candidate: duration and level are favorable, but audition remains required.",0.7454170893344014
211,102.96018140589568,103.2214058956916,0.2612244897959184,-22.679476893693757,-29.074114884396458,0.0014512471655328798,98.10913140311804,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.7422373248494833
9,4.056235827664399,4.4117913832199545,0.35555555555555557,-19.50491270235316,-29.741992641174562,0.010158730158730159,112.64386189258312,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.741816660850437
210,102.46965986394558,102.96018140589568,0.4905215419501134,-12.631229541424748,-23.08418919926034,0.011609977324263039,98.21826280623608,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.7407142933187728
13,6.176507936507937,6.3854875283446715,0.2089795918367347,-16.879987614944465,-26.974099127464207,0.034829931972789115,130.47337278106508,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.7356087924398589
284,149.24625850340135,149.62938775510204,0.3831292517006803,-13.819973298462102,-29.694408767094753,0.046439909297052155,230.89005235602093,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.735287018346699
58,30.778049886621314,31.161179138321994,0.3831292517006803,-15.205226987027858,-28.358230808369008,0.046439909297052155,198.64864864864865,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.7347962610482989
8,3.593287981859411,4.024308390022676,0.4310204081632653,-16.466166511858685,-26.194402143615832,0.010158730158730159,98.4375,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.7322151751232593
